"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"103","sp|P48668|K2C6C_HUMAN;sp|O95678|K2C75_HUMAN;sp|Q14CN4|K2C72_HUMAN",9918914.53308492,11790527.2375677,28700000,28314697.5407121,26741041.6319954,26049602.1042992,5477131.32776289,1451938758.45507,1636195634.02832,147850871.677495,120081703.834052,629730682.0838,748060947.609633,"0.0980516440322308"
"104","sp|Q9NZN4|EHD2_HUMAN",3949086.43461819,4886445.40971384,13200000,10483606.3679219,18407360.8494215,18261576.7329108,1747306.60199645,2445701.84969815,2260751.25232774,6052973.96686471,6472945.34706319,3488264.884643,3621011.80536619,"0.636933872692409"
"105","sp|P09493|TPM1_HUMAN",1454487.16859671,1850320.83864078,3204637.437,2726420.20026064,4213069.84433423,4783296.92865894,1020900.5151953,2914290.28026189,3008193.90548136,8290071.60660529,7786407.09452538,2444931.10644909,2441769.25179172,"0.965980063352188"
"106","sp|P08133|ANXA6_HUMAN",3532905.18008197,4495504.82307368,12300000,10394002.8946918,19506307.7658049,17634954.0018796,4768881.58710389,14112301.951339,14589411.0700859,21722964.0619554,23913852.826127,19671587.0212844,20369175.484275,"0.645662111205636"
"107","sp|P25705|ATPA_HUMAN",8265762.1109041,8367470.94279002,10800000,10662813.3143821,15385256.8293672,15217980.610759,3338148.31395375,28088908.6916075,24270235.2380867,33173828.8388001,35358339.5357735,33105841.5724055,31208912.1454974,"0.606401348254464"
"108","sp|Q13835|PKP1_HUMAN",380211.125435076,437578.624096007,1453943.125,1204539.68955197,747392.99514319,746292.162044797,725028.570802061,13840911.5291979,13907662.8892407,2527306.9572819,2483690.21282062,4432488.08681363,4434883.88654901,"0.143184532687456"
"109","sp|Q9NZM1|MYOF_HUMAN",702351.147793125,876472.579741647,1386687.588,1334284.83332258,1053974.79597681,1088385.21005355,822906.236777864,2727903.42547512,2707200.06430013,3369479.61702429,3326572.70807597,2510503.46781365,3002989.25474384,"0.594348959488727"
"110","sp|Q9HBL0|TENS1_HUMAN",1213075.89316405,1335019.01123494,4625831.824,3786836.70570914,6258899.36010331,5948965.49578253,748306.26090343,814858.79918423,885836.840799983,3537275.74810591,4215880.25390298,1397708.62734203,1404374.63809005,"0.827812026554843"
"111","sp|P22105|TENX_HUMAN;sp|Q16473|TENXA_HUMAN",1349136.65943992,1443825.7999791,2753200.202,2671064.05798933,4549748.73010886,5202867.08289016,614142.3222473,4751828.04901245,4376172.77373216,5531716.78540722,5007032.50428447,6792417.07105468,6995967.71356944,"0.382509860019911"
"112","sp|P67936|TPM4_HUMAN",2572646.96414636,3230001.46782018,4166118.745,3733261.99786619,8631136.71712451,8759202.04658183,1366055.71277274,11333036.1257929,11297384.0091147,16573153.3493903,15947605.7385193,9796307.71159629,9449607.51333168,"0.704193437285509"
"113","sp|P35241|RADI_HUMAN",254072.803631922,302334.423668069,662188.3028,642447.033774873,795565.105740843,716063.952487253,135158.695153445,479348.903395194,483930.786601641,517723.546466368,517594.622555605,438918.940522922,491085.393360007,"0.573894150891974"
"114","sp|P04083|ANXA1_HUMAN",14694688.1971628,14724575.4902344,29700000,27239455.8619509,43133666.4680474,43684556.1061788,5854864.52278102,92408438.7390565,98853486.2225443,54728397.8305078,53976982.0932581,87682500.6863348,85884067.392762,"0.236912767372402"
"115","sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|KRHB4_HUMAN|",63830051.8564261,84218051.6969125,97700000,82614402.3181536,171252561.136409,152179806.10759,33523821.0578591,145193875.845507,134713440.534998,235753098.346803,201559616.677356,164329720.848534,140559222.640027,"0.645817712816743"
"116","sp|Q03252|LMNB2_HUMAN",1207312.44817743,1363620.57544287,2973036.731,2595764.64846458,3859790.5869669,3889101.12363016,700947.775072267,4243889.67086153,4069446.56614248,5279012.24951641,5946219.28591065,5170545.24474228,5117667.28245348,"0.632692191753017"
"117","sp|P46939|UTRO_HUMAN;sp|O15381|NVL_HUMAN",443169.518052548,501715.796136835,999627.335,1151829.71974019,1692417.1740986,1780459.01566072,264885.239920157,1787070.36815541,1754450.33861478,2235248.9919236,2002258.36738357,1165620.16650094,1207938.17509832,"0.666018348456019"
"118","sp|Q14980|NUMA1_HUMAN;sp|Q8WZ42|TITIN_HUMAN",442676.900029878,567274.051465464,784951.7951,840298.706696581,1493646.27793413,1532436.63263846,350368.241321918,2056354.78976511,1691517.69636171,2814788.03219631,3102408.52543098,2051487.58586144,1941185.45996886,"0.751616864818144"
"119","sp|Q86VP6|CAND1_HUMAN;sp|O75155|CAND2_HUMAN",2405084.54408307,2581023.69241784,3972296.196,3563102.27288043,4815452.49377293,4301622.40413106,1535884.5232569,7164121.17325295,7294466.32733172,7907717.78811091,7877706.86742252,7862582.58567747,7858391.44696509,"0.513796312159838"
"120","sp|Q07065|CKAP4_HUMAN",739646.209036398,862316.980865335,1489369.828,1121334.70536554,1782347.24124386,1753917.32672574,727760.384485082,8548178.32773761,7864525.30854421,11687805.8249504,12222422.7130438,10208787.9223326,9451390.30695265,"0.626787794742325"
"121","sp|P0C0L5|CO4B_HUMAN",297429.092988278,459776.029500976,788228.7957,553506.704470506,893573.967675632,836369.806879893,441183.55794367,426419.218615605,336945.174020161,1346613.90241235,1759040.6397292,757239.978701366,672874.40596547,"0.954081954681083"
"122","sp|GELS_HUMAN|",12031275.9614271,15430920.4399504,16200000,14963780.029427,22619990.6955578,20409997.525018,4564429.10037461,27274737.4251841,22770389.2402275,38225680.9462316,35358339.5357735,29747277.9346252,24419186.9840724,"0.679889813519494"
"123","sp|P02647|APOA1_HUMAN;sp|Q9P2D0|IBTK_HUMAN",67503723.9057168,79871313.5448138,98200000,92291577.4270046,119052582.608199,120848669.556027,42306117.8420306,59570197.6599791,57675896.0994983,117708154.103154,121960649.413248,92480448.7403066,88862017.024966,"0.977130911729568"
"124","sp|PRDX1_HUMAN|",4255980.76967861,4211974.65184659,6245621.225,6038998.29711428,7818876.22493216,7873922.75538145,3620475.36309524,22661100.2487848,16498305.9764522,14787984.1792837,17764576.3851229,27828098.7130365,27039782.6604119,"0.362082950466126"
"125","sp|P06744|G6PI_HUMAN",3993073.03026128,4960589.03019903,5846297.964,6136436.72492466,8967355.76138303,8857806.78813215,2611262.35254081,47493323.8746986,47040624.4783142,27953581.6611209,27671743.9845184,36224507.8074871,38236873.2774988,"0.328564334166075"
"126","sp|P00338|LDHA_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN",2613410.39289882,2994714.15950051,3984868.851,4131492.44587691,6376422.79379314,5978089.47371753,2262035.94233797,29445860.8023131,28088025.0508195,27448396.4503778,25621985.1708503,29747277.9346252,27635372.5868527,"0.446725157286079"
"127","sp|P60174|TPIS_HUMAN",10929174.3466399,12877211.7755924,18100000,14784573.0829668,28114725.2774747,24527804.0432233,7271364.00409901,77889051.1545057,73765153.1674434,75609386.5412247,74303756.995466,62733170.8056814,62775178.2468593,"0.547570186861456"
"128","sp|ALDOA_RABIT|",1952342.22797903,2689319.78506988,4749395.567,4633853.21641876,2569957.22218642,2799517.2729145,2819232.8672974,12212681.5229618,13771313.2530717,8156090.39955047,8598316.96544665,19791535.7226337,17986815.7785119,"0.168026064561605"
"129","sp|P22314|UBA1_HUMAN",4775773.66407792,6085433.41293819,11200000,9677175.10885097,14194731.0032853,14859910.4787411,3334615.87871023,26731956.5809018,28633423.5954956,28458766.8718641,28525810.15688,32745995.4683576,35854513.5717356,"0.441299699533509"
"130","sp|P51659|DHB4_HUMAN",3840591.8127788,4096783.56427442,3227190.782,2902708.83507258,8035027.6827263,8269349.74719079,830122.727480723,5381550.83417238,4971830.4951373,7876146.34782231,8188298.68291515,6386046.87323952,6316993.07474445,"0.793888487029728"
"131","sp|Q16555|DPYL2_HUMAN",4035376.2579888,5542091.14392585,10300000,10304399.4214617,16575782.6554492,19514822.1949733,2384426.47793602,5881238.03026144,5858022.31444312,10163334.9552378,8992477.07198341,11479070.2090991,11343514.4028937,"0.416507281041394"
"132","sp|Q07954|LRP1_HUMAN",499694.29661086,617775.244249521,1409448.483,1173275.03241625,2274132.44263856,1918995.54945168,339098.780854392,2314212.17517059,2351473.71070586,3277724.56166624,3265355.88732182,2196290.00838052,2535639.3141103,"0.651054595625252"
"133","sp|P04843|RPN1_HUMAN",1674558.04268464,2283167.02976065,3055693.587,2922685.97602304,4621252.8486334,4456567.85352565,964059.446871554,7163602.24898373,6996132.92525295,13908059.4160512,14575321.4884488,11958234.6708763,11422495.808172,"0.672022161413"
"134","sp|P04275|VWF_HUMAN",724472.617736427,516425.717468737,3907414.078,3287700.23013214,2898318.11739307,2641170.39269686,810067.103421525,617868.976661265,587826.143131821,2524910.11278534,2642134.75849687,1064947.81808331,1254748.50461676,"0.955878847870056"
"135","sp|P63261|ACTG_HUMAN;sp|P62736|ACTA_HUMAN",159804734.144146,215706880.797898,5.22e+08,517012040.537686,639220789.69633,768060433.178308,165258272.820432,1074706071.67889,1000806329.48066,1264646977.56035,1199108905.9958,417421480.695547,462177782.918054,"0.779525323452362"
"136","sp|P21810|PGS1_HUMAN",2987694.84080159,3509618.63744497,29100000,23924127.3524371,30037882.3811456,29451268.3584689,7507447.25098534,3681818.16197771,6089422.88000331,21891359.1322031,21180841.0745696,7881791.55934534,6978211.57334298,"0.950806856156434"
"137","sp|P12109|CO6A1_HUMAN",8587208.41521704,9291152.80011099,34800000,28314697.5407121,34708406.7757749,35269908.0037591,13315095.1243891,19540110.3941617,16089257.0679451,68536793.5908206,69350173.1957683,31426559.7535153,28469198.4838698,"0.922037572734212"
"138","sp|Q71U36|TBA1A_HUMAN",118016714.583464,166262734.317776,2.54e+08,233865065.130565,414852460.934724,374183287.958663,59020811.7215828,583489407.60344,504493653.825399,747674111.899861,811362863.743594,671712727.556053,632516501.88012,"0.654397954063772"
"139","sp|P37837|TALDO_HUMAN",3557629.01226047,3844400.04579451,6586267.494,5376939.23019894,7088311.15803017,5237182.59703026,2361557.51262182,16554815.7506092,16361956.3402832,13217091.7193115,12811846.8224108,20631176.6320788,22036827.2783093,"0.275700091268224"
"140","sp|P05091|ALDH2_HUMAN",8265762.1109041,9562823.93461716,15100000,13171710.5648249,19414728.8561063,19246269.5959599,2033865.91456054,24425137.9927021,28633423.5954956,15516507.0313752,18106202.8540676,26508662.9981942,25967720.7928185,"0.251716471059078"
"141","sp|CATA_HUMAN|;sp|P04040|CATA_HUMAN",30996607.9158904,37110276.9735427,33800000,27329059.335181,25001042.3477218,26139119.6373037,21908525.3110516,20489976.8716557,20588795.061523,13668504.2938083,14896608.5218143,16073125.9808055,16080928.0139013,"0.557483668073558"
"142","sp|P02774|VTDB_HUMAN",6888135.09242008,8041465.58138261,15800000,13171710.5648249,14194731.0032853,14412322.8137188,5146614.78212202,7536428.65443554,7098829.01010453,11055606.4837518,11369762.606903,13194357.1484225,12864742.4111211,"0.531189288132319"
"143","sp|Q14697|GANAB_HUMAN",1547285.01680489,1577992.27085595,2923821.895,2806082.661851,3835984.02940152,4602415.85088307,830546.339677442,12288354.3320815,12791709.9655825,13390647.9923734,12702163.9157032,13074408.4470732,12269152.4846803,"0.491791634322453"
"144","sp|P00747|PLMN_HUMAN",2873475.15696037,3170012.52089942,6881924.208,6225897.8209239,4966762.48628088,5177114.17411655,2440731.75013713,5013848.79146153,4893116.89461513,10820439.6477902,11140084.6687046,5158842.29736028,5362546.4702164,"0.929325976428528"
"145","sp|Q00839|HNRPU_HUMAN",3835943.21842661,4136986.09175239,5603848.295,5433106.17996295,9068492.20325554,7669415.73495695,2067227.31412188,6341535.38572821,6806915.55837948,16175738.888771,15093478.9069618,20151381.8266816,20607411.4548514,"0.449097596289855"
"146","sp|P14923|PLAK_HUMAN",204516.581577043,215313.59439567,431446.638,348603.143673924,737841.0279449,692067.491308939,143578.665865807,10432461.253961,10462729.0212592,2173031.69821793,1930320.51887679,4348615.79141078,4586539.58084395,"0.0951581524694037"
"147","sp|P34932|HSP74_HUMAN",1391667.07117985,1607027.05163512,2256855.629,2117012.01325062,2698041.1144797,2681791.67583195,905618.989624629,5009184.69330699,4650754.04055686,5029772.13066505,6205218.24844643,5800505.89607477,6225965.74885061,"0.593137558470598"
"148","sp|P12429|ANXA3_HUMAN",4001685.9621874,4950888.51627,1.6e+07,14963780.029427,21063149.2306813,20230962.459009,3095261.130422,19675805.6052323,18816249.7913257,6801680.76826867,7217581.47950519,9609810.18968628,9050540.01614141,"0.153464513688721"
"149","sp|P00352|AL1A1_HUMAN",4381018.20860768,5320473.97337872,6662896.217,6983695.43561449,9432627.6989573,8534727.75549528,2641829.25595625,7528522.67284893,7303928.90209109,3628331.18088536,3662623.51704298,9227609.40809867,9748286.57619478,"0.111785547810185"
"150","sp|P07814|SYEP_HUMAN",606072.331839833,850537.555197008,1314899.431,1045114.65778682,1732729.57733766,1700995.73299801,316434.104889622,4241285.66890547,3914098.27709285,4475251.25297163,4630418.04793461,4797527.58339512,4544725.81126298,"0.52552483692296"
"151","sp|P11047|LAMC1_HUMAN",2438899.65335156,2875954.81447562,7998307.138,7211845.42097584,8849824.47297012,8895635.60763219,1859445.82083341,5711619.04899008,5618492.87808974,12798432.1358495,16274329.8425447,6628552.93228992,6749743.5789288,"0.976619552954274"
"152","sp|P63104|1433Z_HUMAN",5143140.869007,7172117.95096287,1.1e+07,9766778.58208107,18682097.5785174,17276883.8698617,2543865.50364096,58077550.3382029,53721756.6505965,41425187.2809382,44411440.9628073,45940352.61678,50744261.7327554,"0.455488277168752"
"153","sp|P00325|ADH1B_HUMAN;sp|P00326|ADH1G_HUMAN;sp|P07327|ADH1A_HUMAN",21582823.2895829,24070062.5172466,42400000,41665615.0519972,55405240.3676618,58992054.2499423,12937361.929371,8557062.1371569,8556914.11955123,23575309.8346803,22718160.1848206,21230920.1388252,21203001.3812922,"0.389884430600994"
"154","sp|P23141|EST1_HUMAN",2821724.26416607,3846616.89474895,4499082.437,4089274.01323647,8498026.20683571,8044862.57184572,1702535.28966977,6172468.32573055,5338993.07356651,7705561.54217492,16823451.6692751,20031433.1253323,22989771.1606145,"0.620636184995864"
"155","sp|Q13228|SBP1_HUMAN",13546665.6817595,15593923.1206541,25300000,20698402.3161535,29671566.7423511,29451268.3584689,10482096.1617531,9322341.86946598,9043919.42178399,17344692.2355148,15791245.2150834,10929494.8076797,11315167.8089786,"0.402647159490491"
"156","sp|P02679|FIBG_HUMAN",10332202.6386301,11247184.9685554,80200000,79209470.3354098,42217877.3710613,37418328.7958663,44478083.7133848,23475271.5152082,23179438.1487345,60117040.0784347,58076499.7205941,87322654.5822869,75282566.702116,"0.450630750897577"
"157","sp|P31946|1433B_HUMAN",1427534.75561933,1530529.28014745,1272655.978,1253543.00291749,3164372.35171298,3122179.51012735,376635.371846589,5605440.50176905,5532946.57095875,4389286.57998059,4255115.43893364,5278756.38031488,5696692.00432882,"0.356557650519411"
"158","sp|Q7KZF4|SND1_HUMAN",868592.408851,1103297.54955835,1778565.043,1443859.80786054,2438810.49890036,2157172.67782131,565606.289537488,7418154.73274416,6998967.14605721,9702046.82321917,10323012.2034937,9758948.28396176,9869752.36982589,"0.573457053147095"
"159","sp|Q08211|DHX9_HUMAN",971908.236374927,1155773.21283075,2071241.184,1749031.46035317,2570298.25563561,2621620.05083996,701198.512478454,7606104.99854833,7043174.74688107,6982340.31417883,7463779.41299151,8418329.20744129,8365655.52906512,"0.480751363486448"
"160","sp|Q8WUM4|PDC6I_HUMAN",1071910.36808554,1290766.61641048,2617688.891,2241890.11050768,3297936.82506769,3003499.57736755,963805.228653975,4752904.35357372,4172682.59964378,6178949.59987007,6664575.01307194,4106252.63684419,4051522.43520525,"0.748724025994059"
"161","sp|Q96AC1|FERM2_HUMAN",539007.554342881,568235.507564011,1373262.647,1541368.21419144,2072129.48681408,2140638.04379434,361522.384661103,833092.655912447,852352.539876862,1919147.72830695,1967879.71861345,852161.955549487,945857.273671443,"0.952818079188683"
"162","sp|P40939|ECHA_HUMAN",1807956.78078072,2056644.87002388,2527836.092,2160867.3911347,3537159.00388777,3299342.20593175,846624.198998518,6647321.04293929,6264466.31360055,6103996.99620158,5806660.31946592,6692062.340321,7005443.48854895,"0.419422724306802"
"163","sp|Q92616|GCN1L_HUMAN",359863.165170922,501485.195701101,442701.5629,383997.5032989,661326.061496242,831957.617657561,143191.992434313,1617013.29353816,1611071.16968313,1454847.85062532,1655866.08860297,2107361.61252814,2279306.04582412,"0.419869013176311"
"164","sp|P68363|TBA1B_HUMAN;sp|Q13748|TBA3C_HUMAN;sp|Q9NY65|TBA8_HUMAN;sp|Q6PEY2|TBA3E_HUMAN",118016714.583464,167349418.8558,2.52e+08,233865065.130565,410273515.449793,369707411.308439,59492978.2153555,576704647.049912,504493653.825399,744306210.494906,811362863.743594,664515805.475095,627751782.468593,"0.658578356737909"
"165","sp|Q9BQE3|TBA1C_HUMAN;sp|Q13748|TBA3C_HUMAN;sp|Q9NY65|TBA8_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|A6NHL2|TBAL3_HUMAN",101485190.361656,140725647.674196,2.17e+08,198919710.570826,342505122.272818,307940313.535359,54299146.7838562,579418551.271323,497676172.016947,658424724.668571,720831849.473256,624932734.029828,593207566.735028,"0.623217997005825"
"166","sp|P01871|IGHM_HUMAN;sp|P04220|MUCB_HUMAN",11066937.0484883,13094548.6831974,29200000,25626593.343809,10348416.7959434,9399340.9654688,14401078.0600662,20354281.6605851,20588795.061523,18860247.8677442,21522467.5435143,30227072.7400224,30851558.189633,"0.333062997048685"
"167","sp|Q9BUF5|TBB6_HUMAN",39446053.629259,42815370.7981723,74700000,67202604.9225762,108978902.541351,111896916.255581,16761910.5289295,214398433.491497,190889490.636637,191970380.082397,196435219.643186,158332285.78107,170338718.962066,"0.565691954284055"
"168","sp|Q14315|FLNC_HUMAN",2403087.13139394,3428231.75811885,7013686.117,6884881.76832076,7756530.00745116,7698973.72611826,2285148.50542881,8757383.57116317,6911123.75387869,14380597.3828118,14587312.2990832,5034743.18142535,4730304.13386476,"0.935203740147797"
"169","sp|P12956|XRCC6_HUMAN",2311993.26499362,3006930.26989379,3780047.892,3749644.10768924,6734313.87255819,5799025.51055377,1607634.80813881,13402516.5016403,14862110.3424239,18355062.6570011,18618642.5574846,14993587.6686619,16080928.0139013,"0.589773981566868"
